species,lon,lat
Gulf,-100.0645905,29.6327494
Gulf,-100.3209257,25.6266108
Gulf,-99.4371332,27.7600203
Gulf,-97.7091448,29.0848754
Gulf,-98.5374069,26.273714
Gulf,-94.8365,18.2135
Gulf,-98.4692244,29.6447489
Gulf,-98.965,22.229722
Gulf,-100.510832,28.769759
Gulf,-98.6734829,25.7087736
Gulf,-99.166667,23.166667
Gulf,-97.9717451,26.4933302
Gulf,-100.144467,25.549071
Gulf,-99.5754218,29.7924534
Gulf,-98.068,26.5553
Gulf,-98.933266,29.653292
Gulf,-100.4187842,29.7243642
Gulf,-97.803812,27.270957
Gulf,-99.0383723,24.0647912
Gulf,-98.2414198,26.4417957
Gulf,-97.9157801,26.4811497
Gulf,-98.517877,29.24514
Gulf,-98.1161499,28.3731261
Gulf,-99.724612,25.919178
Gulf,-97.6581271,26.9365232
Gulf,-97.7537723,26.5696044
Gulf,-98.6289162,26.7800193
Gulf,-99.659568,28.090556
Gulf,-99.7417402,29.5989092
Gulf,-97.512207,25.90519
Gulf,-97.3194142,28.6795306
Gulf,-99.2842144,28.2679348
Gulf,-97.96117,26.17674
Gulf,-100.4275703,29.6988453
Gulf,-96.2156653,18.0341985
Gulf,-98.11811,26.184021
Gulf,-98.6326,29.6381
Gulf,-99.5111561,27.5572863
Gulf,-100.077017,25.740822
Gulf,-97.6103926,26.1535119
Gulf,-99.3592361,21.4798258
Gulf,-97.49922,25.93092
Gulf,-99.7717488,28.8859437
Gulf,-101.0515092,29.4391068
Gulf,-98.544758,26.245284
Gulf,-99.1255188,26.5123623
Gulf,-98.2769108,28.6302607
Gulf,-98.9981189,23.3346382
Gulf,-100.429563,29.653618
Gulf,-97.385,26.287
Gulf,-98.3029658,28.4310247
Gulf,-98.033271,27.7721055
Gulf,-98.554408,28.367055
